ID_Intervencion	Fecha	Actor	N_Op	Tipo	Antes	Despues	Justificacion
RPM-2007-06-14:1308:2	2007-06-14	Consejo del Banco Central de Chile	3	PALABRA_PARTIDA	interés de política monetari a en 5% anual. Comunicado	interés de política monetaria en 5% anual. Comunicado	Palabra partida por un espacio espurio, con la segunda mitad reducida a una letra: «monetari a» -> «monetaria». La evidencia es interna y doble: el primer trozo («monetari») es marginal en el corpus (2 apariciones, y ésas son ésta) y la forma junta («monetaria») es la que el propio corpus usa 4283 veces. La encontró detector_partida_letra, agregado en §31 porque detector_partida no puede verla: su guarda «segunda mitad con frecuencia < 50» bloquea justo las letras (a=37.528, o, e, s), que son frecuentes porque este mismo defecto las esparce. Precisión medida del detector: 40 candidatos en las 9.723 filas, 40 verdaderos; el único que no se corrige aquí es el de 147:1, que es la cola de una carrera letra por letra y se arregla entero en su pasada.
RPM-2007-06-14:1308:2	2007-06-14	Consejo del Banco Central de Chile	4	PALABRA_PARTIDA	interés de política monetari a en 5% anual. El	interés de política monetaria en 5% anual. El	Palabra partida por un espacio espurio, con la segunda mitad reducida a una letra: «monetari a» -> «monetaria». La evidencia es interna y doble: el primer trozo («monetari») es marginal en el corpus (2 apariciones, y ésas son ésta) y la forma junta («monetaria») es la que el propio corpus usa 4283 veces. La encontró detector_partida_letra, agregado en §31 porque detector_partida no puede verla: su guarda «segunda mitad con frecuencia < 50» bloquea justo las letras (a=37.528, o, e, s), que son frecuentes porque este mismo defecto las esparce. Precisión medida del detector: 40 candidatos en las 9.723 filas, 40 verdaderos; el único que no se corrige aquí es el de 147:1, que es la cola de una carrera letra por letra y se arregla entero en su pasada.
RPM-2007-06-14:1308:2	2007-06-14	Consejo del Banco Central de Chile	5	PUNTUACION	siguiente Acuerdo;	siguiente Acuerdo:	Pase transversal. La fórmula del Acuerdo es «el Consejo adopta/adoptó el siguiente Acuerdo: NNN-NN-NNMMDD - Tasa de Política Monetaria»: los dos puntos introducen el acuerdo enumerado, y un punto y coma no puede hacer eso. Medido en las 9.724 filas: la fórmula aparece 118 veces, 106 con dos puntos y 12 con punto y coma, y las 12 son estructuralmente idénticas a las otras —mismo número de acuerdo y mismo título a continuación—. El punto y coma es una lectura de OCR del dos puntos. Se corrigieron las 12 (2005-01-11, 2005-10-11, 2006-08-10, 2006-12-14, 2007-02-08, 2007-04-12, 2007-05-10, 2007-06-14, 2009-09-08, 2010-09-16, 2011-02-17, 2015-01-15). Es la misma evidencia que en §39 para «Siendo las 16; 15 horas» -> «16:15», donde también había 106 apariciones con dos puntos. Texto queda intacto.
RPM-2007-07-12:1324:1	2007-07-12	Igal Magendzo Weinberger	1	SIMBOLO_SUELTO	expansión continúan aumentando. ■,\y Menciona también el Gere	expansión continúan aumentando. Menciona también el Gere	Símbolo ■ con basura adyacente, residuo del escaneo. El tipo SIMBOLO_SUELTO fue creado justamente para estos casos («■V», «ry _<< ■» -> se elimina). Medido: 21 apariciones en 20 filas. Se trata cada una con su basura propia porque el ruido que la acompaña varía (■o J, ■,\y, ■', ■J, ■V, / ■ ' /, 4 / ■, i - /■, — f ■, ry _<< ■). En todos los casos las dos oraciones que rodean el residuo quedan completas sin él. Excepción: en 5802:2 se elimina solo el ■ y se deja el paréntesis abierto, porque esa fila ya está marcada RECONSTRUCCION_AMBIGUA_POR_COTEJAR con motivo FINAL_SIN_PUNTUACION.
RPM-2007-07-12:1335:4	2007-07-12	Igal Magendzo Weinberger	1	SIMBOLO_SUELTO	ocesamiento y otros que resultan mayores. fi	ocesamiento y otros que resultan mayores.	"Residuo ""fi"" al final de la fila, tras una oración que cierra completa en ""mayores."". La fila ya viene con motivo FINAL_SIN_PUNTUACION. No es texto: no hay palabra española ""fi"" y la oración anterior no lo necesita."
RPM-2007-11-13:1569:1	2007-11-13	Consejo del Banco Central de Chile	1	LETRA_CONFUNDIDA	egistro mensual del IPCXI (que excluye co	egistro mensual del IPCX1 (que excluye co	"Sigla dañada por el glifo I/l. Medido en toda la salida: 26 apariciones de esta familia, y cada forma tiene su equivalente correcto ampliamente atestiguado en el corpus (el IPC 1.430, el IPoM 1.543, IPCX 649, IPCX1 469, el IPP 10). Se excluyeron de la pasada ""ellPEC"", ""dellPEC"" y ""ellMCE"" (fila 1719:4): aparecen junto a siglas que no se pueden corroborar en el corpus y no hay reconstruccion unica."
RPM-2007-11-13:1569:1	2007-11-13	Consejo del Banco Central de Chile	2	PALABRA_PARTIDA	T a s a	Tasa	La palabra «Tasa» de la fórmula del Acuerdo está deletreada con espacios internos. Medido en el corpus: «-Tasa de Política» aparece bien escrita 119 veces y «T a s a» 9, siempre en la misma posición de la fórmula («el Consejo adopta el siguiente Acuerdo: <número>-Tasa de Política Monetaria»). Es el mismo defecto que el pase del §36 corrigió en la variante «T a sa» de 6 actas; ésta es la variante con las cuatro letras separadas. La posición es fija y no hay lectura alternativa: el número de acuerdo va pegado a la palabra.
RPM-2008-06-10:1904:1	2008-06-10	Beltrán de Ramón Acevedo	1	SIMBOLO_SUELTO	n Estudios y de los seguros de inflación. ■J	n Estudios y de los seguros de inflación.	Símbolo ■ con basura adyacente, residuo del escaneo. El tipo SIMBOLO_SUELTO fue creado justamente para estos casos («■V», «ry _<< ■» -> se elimina). Medido: 21 apariciones en 20 filas. Se trata cada una con su basura propia porque el ruido que la acompaña varía (■o J, ■,\y, ■', ■J, ■V, / ■ ' /, 4 / ■, i - /■, — f ■, ry _<< ■). En todos los casos las dos oraciones que rodean el residuo quedan completas sin él. Excepción: en 5802:2 se elimina solo el ■ y se deja el paréntesis abierto, porque esa fila ya está marcada RECONSTRUCCION_AMBIGUA_POR_COTEJAR con motivo FINAL_SIN_PUNTUACION.
RPM-2008-07-10:1917:1	2008-07-10	José De Gregorio Rebeco	1	LETRA_CONFUNDIDA	idente, consulta si ellPP es mucho más in	idente, consulta si el IPP es mucho más in	"Sigla dañada por el glifo I/l. Medido en toda la salida: 26 apariciones de esta familia, y cada forma tiene su equivalente correcto ampliamente atestiguado en el corpus (el IPC 1.430, el IPoM 1.543, IPCX 649, IPCX1 469, el IPP 10). Se excluyeron de la pasada ""ellPEC"", ""dellPEC"" y ""ellMCE"" (fila 1719:4): aparecen junto a siglas que no se pueden corroborar en el corpus y no hay reconstruccion unica."
RPM-2008-07-10:1917:1	2008-07-10	José De Gregorio Rebeco	2	LETRA_CONFUNDIDA	 ellPC 	 el IPC 	"Sigla dañada por el glifo I/l. Medido en toda la salida: 26 apariciones de esta familia, y cada forma tiene su equivalente correcto ampliamente atestiguado en el corpus (el IPC 1.430, el IPoM 1.543, IPCX 649, IPCX1 469, el IPP 10). Se excluyeron de la pasada ""ellPEC"", ""dellPEC"" y ""ellMCE"" (fila 1719:4): aparecen junto a siglas que no se pueden corroborar en el corpus y no hay reconstruccion unica."
RPM-2009-02-12:2312:1	2009-02-12	Manuel Marfán Lewis	1	SIMBOLO_SUELTO	 través de China al resto de Asia. Y ■	 través de China al resto de Asia.	Símbolo ■ con basura adyacente, residuo del escaneo. El tipo SIMBOLO_SUELTO fue creado justamente para estos casos («■V», «ry _<< ■» -> se elimina). Medido: 21 apariciones en 20 filas. Se trata cada una con su basura propia porque el ruido que la acompaña varía (■o J, ■,\y, ■', ■J, ■V, / ■ ' /, 4 / ■, i - /■, — f ■, ry _<< ■). En todos los casos las dos oraciones que rodean el residuo quedan completas sin él. Excepción: en 5802:2 se elimina solo el ■ y se deja el paréntesis abierto, porque esa fila ya está marcada RECONSTRUCCION_AMBIGUA_POR_COTEJAR con motivo FINAL_SIN_PUNTUACION.
RPM-2009-04-09:2441:6	2009-04-09	Sergio Lehmann Beresi	1	SIMBOLO_SUELTO	en doce meses menos negativas que lo ■ registrado en meses anteri	en doce meses menos negativas que lo registrado en meses anteri	Símbolo ■ con basura adyacente, residuo del escaneo. El tipo SIMBOLO_SUELTO fue creado justamente para estos casos («■V», «ry _<< ■» -> se elimina). Medido: 21 apariciones en 20 filas. Se trata cada una con su basura propia porque el ruido que la acompaña varía (■o J, ■,\y, ■', ■J, ■V, / ■ ' /, 4 / ■, i - /■, — f ■, ry _<< ■). En todos los casos las dos oraciones que rodean el residuo quedan completas sin él. Excepción: en 5802:2 se elimina solo el ■ y se deja el paréntesis abierto, porque esa fila ya está marcada RECONSTRUCCION_AMBIGUA_POR_COTEJAR con motivo FINAL_SIN_PUNTUACION.
RPM-2009-05-07:2530:2	2009-05-07	Claudio Soto Gamboa	1	SIMBOLO_SUELTO	gno claro de rebote en la actividad. / ■ ' / Agrega el señor Soto q	gno claro de rebote en la actividad. Agrega el señor Soto q	Símbolo ■ con basura adyacente, residuo del escaneo. El tipo SIMBOLO_SUELTO fue creado justamente para estos casos («■V», «ry _<< ■» -> se elimina). Medido: 21 apariciones en 20 filas. Se trata cada una con su basura propia porque el ruido que la acompaña varía (■o J, ■,\y, ■', ■J, ■V, / ■ ' /, 4 / ■, i - /■, — f ■, ry _<< ■). En todos los casos las dos oraciones que rodean el residuo quedan completas sin él. Excepción: en 5802:2 se elimina solo el ■ y se deja el paréntesis abierto, porque esa fila ya está marcada RECONSTRUCCION_AMBIGUA_POR_COTEJAR con motivo FINAL_SIN_PUNTUACION.
RPM-2009-05-07:2544:1	2009-05-07	Sebastián Claro Edwards	1	SIMBOLO_SUELTO	ativas de inflación y actividad. / ■ Continuando con su exposici	ativas de inflación y actividad. Continuando con su exposici	Símbolo ■ con basura adyacente, residuo del escaneo. El tipo SIMBOLO_SUELTO fue creado justamente para estos casos («■V», «ry _<< ■» -> se elimina). Medido: 21 apariciones en 20 filas. Se trata cada una con su basura propia porque el ruido que la acompaña varía (■o J, ■,\y, ■', ■J, ■V, / ■ ' /, 4 / ■, i - /■, — f ■, ry _<< ■). En todos los casos las dos oraciones que rodean el residuo quedan completas sin él. Excepción: en 5802:2 se elimina solo el ■ y se deja el paréntesis abierto, porque esa fila ya está marcada RECONSTRUCCION_AMBIGUA_POR_COTEJAR con motivo FINAL_SIN_PUNTUACION.
RPM-2009-05-07:2544:1	2009-05-07	Sebastián Claro Edwards	2	ACENTO_FALTANTE	e quiere comunicar, decisión que no seria fácil de interp	e quiere comunicar, decisión que no sería fácil de interp	Tilde faltante, grupo B2. «seria»: se leyeron las 39 apariciones y 32 son el condicional («lo que seria interesante» -> sería); las 7 restantes son el adjetivo serio/seria y NO se tocan: «una seria amenaza», «no sólo es seria», «le parece muy seria», «gente extremadamente seria», «una cuantificación seria», «están en seria duda», «una seria advertencia». Por eso cada par lleva contexto. «estimulo»: las 18 apariciones son el sustantivo («el estimulo monetario», «el estimulo fiscal», «planes de estimulo», «el grado de estimulo») y ninguna es la primera persona del verbo estimular, así que todas llevan tilde.
RPM-2010-03-18:2990:1	2010-03-18	Claudio Soto Gamboa	1	SIMBOLO_SUELTO	n niveles bajos por desacumulación durante ■ el año pasado, o porqu	n niveles bajos por desacumulación durante el año pasado, o porqu	Símbolo ■ con basura adyacente, residuo del escaneo. El tipo SIMBOLO_SUELTO fue creado justamente para estos casos («■V», «ry _<< ■» -> se elimina). Medido: 21 apariciones en 20 filas. Se trata cada una con su basura propia porque el ruido que la acompaña varía (■o J, ■,\y, ■', ■J, ■V, / ■ ' /, 4 / ■, i - /■, — f ■, ry _<< ■). En todos los casos las dos oraciones que rodean el residuo quedan completas sin él. Excepción: en 5802:2 se elimina solo el ■ y se deja el paréntesis abierto, porque esa fila ya está marcada RECONSTRUCCION_AMBIGUA_POR_COTEJAR con motivo FINAL_SIN_PUNTUACION.
RPM-2010-03-18:2990:1	2010-03-18	Claudio Soto Gamboa	2	LETRA_CONFUNDIDA	e efectúe el cierre dellPoM, por lo que, da	e efectúe el cierre del IPoM, por lo que, da	"Sigla dañada por el glifo I/l. Medido en toda la salida: 26 apariciones de esta familia, y cada forma tiene su equivalente correcto ampliamente atestiguado en el corpus (el IPC 1.430, el IPoM 1.543, IPCX 649, IPCX1 469, el IPP 10). Se excluyeron de la pasada ""ellPEC"", ""dellPEC"" y ""ellMCE"" (fila 1719:4): aparecen junto a siglas que no se pueden corroborar en el corpus y no hay reconstruccion unica."
RPM-2010-03-18:2990:1	2010-03-18	Claudio Soto Gamboa	3	ESPACIO_INDEBIDO	 naturales , por lo qu	 naturales, por lo qu	Espacio insertado antes del signo. En español el signo va pegado a la palabra o a la cifra que lo precede: no hay lectura en que el espacio sea correcto. Evidencia de fuente (§18): los dos PDFs del repositorio dan 0 ocurrencias del patrón y las 90 filas del corpus de esas mismas sesiones también, así que no es una característica del acta. La operación sólo quita el blanco; no altera ninguna palabra ni ninguna cifra.
RPM-2010-03-18:2990:1	2010-03-18	Claudio Soto Gamboa	4	ESPACIO_INDEBIDO	y verduras , no se cue	y verduras, no se cue	Espacio insertado antes del signo. En español el signo va pegado a la palabra o a la cifra que lo precede: no hay lectura en que el espacio sea correcto. Evidencia de fuente (§18): los dos PDFs del repositorio dan 0 ocurrencias del patrón y las 90 filas del corpus de esas mismas sesiones también, así que no es una característica del acta. La operación sólo quita el blanco; no altera ninguna palabra ni ninguna cifra.
RPM-2010-03-18:2990:1	2010-03-18	Claudio Soto Gamboa	5	ESPACIO_INDEBIDO	s de junio . El señor Claudia Soto prosigue , mencionan	s de junio. El señor Claudia Soto prosigue, mencionan	Espacio insertado antes del signo. En español el signo va pegado a la palabra o a la cifra que lo precede: no hay lectura en que el espacio sea correcto. Evidencia de fuente (§18): los dos PDFs del repositorio dan 0 ocurrencias del patrón y las 90 filas del corpus de esas mismas sesiones también, así que no es una característica del acta. La operación sólo quita el blanco; no altera ninguna palabra ni ninguna cifra.
RPM-2010-03-18:2991:1	2010-03-18	José De Gregorio Rebeco	1	LETRA_CONFUNDIDA	ál era la inflación dellPC considerada en 	ál era la inflación del IPC considerada en 	"Sigla dañada por el glifo I/l. Medido en toda la salida: 26 apariciones de esta familia, y cada forma tiene su equivalente correcto ampliamente atestiguado en el corpus (el IPC 1.430, el IPoM 1.543, IPCX 649, IPCX1 469, el IPP 10). Se excluyeron de la pasada ""ellPEC"", ""dellPEC"" y ""ellMCE"" (fila 1719:4): aparecen junto a siglas que no se pueden corroborar en el corpus y no hay reconstruccion unica."
RPM-2010-03-18:2991:1	2010-03-18	José De Gregorio Rebeco	2	LETRA_CONFUNDIDA	 ellPoM 	 el IPoM 	Sigla dañada por el glifo I/l, segunda vuelta: en estas tres filas el defecto cae a pocos caracteres de otro ya corregido en la misma fila y las ventanas se pisaban, asi que se compone un fragmento estrecho o se extiende la operacion existente. Medido en el corpus: el IPoM 1.543, IPCX1 469, del IPCX ampliamente atestiguado.
RPM-2010-03-18:3000:1	2010-03-18	Matías Bernier Bórquez	1	SIMBOLO_SUELTO	una disminución del stock neto en la ■V última semana, en el d	una disminución del stock neto en la última semana, en el d	Símbolo ■ con basura adyacente, residuo del escaneo. El tipo SIMBOLO_SUELTO fue creado justamente para estos casos («■V», «ry _<< ■» -> se elimina). Medido: 21 apariciones en 20 filas. Se trata cada una con su basura propia porque el ruido que la acompaña varía (■o J, ■,\y, ■', ■J, ■V, / ■ ' /, 4 / ■, i - /■, — f ■, ry _<< ■). En todos los casos las dos oraciones que rodean el residuo quedan completas sin él. Excepción: en 5802:2 se elimina solo el ■ y se deja el paréntesis abierto, porque esa fila ya está marcada RECONSTRUCCION_AMBIGUA_POR_COTEJAR con motivo FINAL_SIN_PUNTUACION.
RPM-2010-04-15:3049:2	2010-04-15	Pablo García Silva	1	LETRA_CONFUNDIDA	nía en el escenario dellPoM.	nía en el escenario del IPoM.	"Sigla dañada por el glifo I/l. Medido en toda la salida: 26 apariciones de esta familia, y cada forma tiene su equivalente correcto ampliamente atestiguado en el corpus (el IPC 1.430, el IPoM 1.543, IPCX 649, IPCX1 469, el IPP 10). Se excluyeron de la pasada ""ellPEC"", ""dellPEC"" y ""ellMCE"" (fila 1719:4): aparecen junto a siglas que no se pueden corroborar en el corpus y no hay reconstruccion unica."
